title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
Large language models as code executors: An exploratory study,C Lyu; L Yan; R Xing; W Li; Y Samih; T Ji,2024,arXiv preprint arXiv …,Figure 2: Comparison of prompting methods for LLM code execution: vanilla prompting  for  Effect of Computational Complexity This section evaluates LLM performance on code,https://arxiv.org/abs/2410.06667,https://arxiv.org/pdf/2410.06667?,19,"/scholar?cites=375165080630067826&as_sdt=5,33&sciodt=0,33&hl=en"
Open-universe indoor scene generation using llm program synthesis and uncurated object databases,R Aguina-Kang; M Gumin; DH Han; S Morris,2024,arXiv preprint arXiv …,"pre-trained large language model (LLM) [GPT-4 2023]. Empirically, we find that tasking  an LLM with  Instead, we task the LLM with producing a declarative program in a domain-specific",https://arxiv.org/abs/2403.09675,https://arxiv.org/pdf/2403.09675,53,"/scholar?cites=1108632524507686830&as_sdt=5,33&sciodt=0,33&hl=en"
From words to code: harnessing data for program synthesis from natural language,A Khatry; J Cahoon; J Henkel; S Deep; V Emani,2023,arXiv preprint arXiv …,"the LLM a dataenhanced prompt and accepting the LLM’s top result, we request the top-𝑁  results from the LLM to  If code execution fails and throws an exception, then that candidate is",https://arxiv.org/abs/2305.01598,https://arxiv.org/pdf/2305.01598,9,"/scholar?cites=9296029512744513224&as_sdt=5,33&sciodt=0,33&hl=en"
Automated program refinement: Guide and verify code large language model with refinement calculus,Y Cai; Z Hou; D Sanán; X Luan; Y Lin; J Sun,2025,Proceedings of the …,"We apply program refinement to guide LLM and validate the LLM the LLM using refinement  calculus, (3) Interact with the LLM to  suitable for program synthesis for two reasons. First,...",https://dl.acm.org/doi/abs/10.1145/3704905,https://dl.acm.org/doi/full/10.1145/3704905,35,"/scholar?cites=10875490245421591914&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model-brained gui agents: A survey,C Zhang; S He; J Qian; B Li; L Li; S Qin; Y Kang,2024,arXiv preprint arXiv …,"paper presents a comprehensive survey of LLM-brained GUI agents,  LLM-brained GUI  agents. We anticipate that this survey will serve both as a practical cookbook for constructing LLM",https://arxiv.org/abs/2411.18279,https://arxiv.org/pdf/2411.18279,146,"/scholar?cites=8932511150192298408&as_sdt=5,33&sciodt=0,33&hl=en"
Benchmarking and explaining large language model-based code generation: A causality-centric approach,Z Ji; P Ma; Z Li; S Wang,2023,arXiv preprint arXiv:2310.06680,"LLM  LLM effectiveness, and aid end-users in understanding predictions. Additionally, we  demonstrate that our approach provides actionable insights to improve the quality of the LLM",https://arxiv.org/abs/2310.06680,https://arxiv.org/pdf/2310.06680,35,"/scholar?cites=10232516538716860995&as_sdt=5,33&sciodt=0,33&hl=en"
Enhancing network management using code generated by large language models,SK Mani; Y Zhou; K Hsieh; S Segarra; T Eberl,2023,Proceedings of the …,"program synthesis methods could further enhance code quality. Finally, we demonstrate that  our approach is cost-effective, with an average expense of $0.1 per task, and the LLM  LLM",https://dl.acm.org/doi/abs/10.1145/3626111.3628183,https://dl.acm.org/doi/pdf/10.1145/3626111.3628183,73,"/scholar?cites=4920137191128443854&as_sdt=5,33&sciodt=0,33&hl=en"
Program Synthesis via Test-Time Transduction,K Lee; J Koo; S Yoon; M Kim; H Koh; D Lee,2025,arXiv preprint arXiv …,"program synthesis vs LLM direct transduction In our experiments, we compared transductive  program synthesis and LLM  When considering the full pipeline, the program synthesis",https://arxiv.org/abs/2509.17393,https://arxiv.org/pdf/2509.17393,0,
How efficient is LLM-generated code,R Qiu; WW Zeng; H Tong; J Ezick; C Lott; H Tong,NA,NA,,,,3,"/scholar?cites=9430529610483056978&as_sdt=5,33&sciodt=0,33&hl=en"
Codesim: Multi-agent code generation and problem solving through simulation-driven planning and debugging,MA Islam; ME Ali; MR Parvez,2025,Findings of the Association for …,"addresses the stages of program synthesis—planning, coding, and  -solving and program  synthesis benchmarks demonstrate  We then instruct the LLM to generate an appropriate plan.",https://aclanthology.org/2025.findings-naacl.285.pdf,https://aclanthology.org/2025.findings-naacl.285.pdf,40,"/scholar?cites=12341045938762212071&as_sdt=5,33&sciodt=0,33&hl=en"
LLM4TDD: best practices for test driven development using large language models,S Piya; A Sullivan,2024,Proceedings of the 1st International Workshop on …,"process, we provide a LLM with a prompt that  to the LLM, tests are also added to the code  execution environment. In addition, the LLM response is also transferred to the code execution",https://dl.acm.org/doi/abs/10.1145/3643795.3648382,https://dl.acm.org/doi/pdf/10.1145/3643795.3648382,21,"/scholar?cites=10941805469023724319&as_sdt=5,33&sciodt=0,33&hl=en"
Self-planning code generation with large language models,X Jiang; Y Dong; L Wang; Z Fang; Q Shang,2024,ACM Transactions on …,"In the implementation phase, we use the plan obtained during the planning phase to guide  LLM in generating code. We append the plan to the intent as input for the LLM M. The LLM",https://dl.acm.org/doi/abs/10.1145/3672456,https://dl.acm.org/doi/full/10.1145/3672456,387,"/scholar?cites=4235216703937477468&as_sdt=5,33&sciodt=0,33&hl=en"
LLM-Guided Evolutionary Program Synthesis for Quasi-Monte Carlo Design,A Sadikov,2025,arXiv preprint arXiv:2510.03650,"QMC design problems as program synthesis and solve them with an LLM-guided evolutionary   Taken together, the results demonstrate that LLM-driven evolutionary program synthesis",https://arxiv.org/abs/2510.03650,https://arxiv.org/pdf/2510.03650?,0,
Test-driven development and llm-based code generation,NS Mathews; M Nagappan,2024,Proceedings of the 39th IEEE/ACM …,"While our approach is LLM agnostic, the LLM itself plays a  of varied difficulties that require  full program synthesis.  to the LLM, and another 9.36% (103) problems solved using the",https://dl.acm.org/doi/abs/10.1145/3691620.3695527,https://dl.acm.org/doi/pdf/10.1145/3691620.3695527,69,"/scholar?cites=5950443960400237274&as_sdt=5,33&sciodt=0,33&hl=en"
Planning in natural language improves llm search for code generation,E Wang; F Cassano; C Wu; Y Bai; W Song,2024,arXiv preprint arXiv …,"We hypothesize that a core missing component is a lack of diverse LLM outputs, leading to  inefficient search due to models repeatedly sampling highly similar, yet incorrect generations.",https://arxiv.org/abs/2409.03733,https://arxiv.org/pdf/2409.03733?,119,"/scholar?cites=1312299513165237600&as_sdt=5,33&sciodt=0,33&hl=en"
Aios compiler: Llm as interpreter for natural language programming and flow programming of ai agents,S Xu; Z Li; K Mei; Y Zhang,2024,arXiv preprint arXiv:2405.06907,"Large Language Model (LLM) as an interpreter to interpret and execute instructions step-by-step.  During execution, the LLM  CoRE system utilizes a Large Language Model (LLM) as an",https://arxiv.org/abs/2405.06907,https://arxiv.org/pdf/2405.06907,27,"/scholar?cites=1019514914180289622&as_sdt=5,33&sciodt=0,33&hl=en"
Planning to guide llm for code coverage prediction,H Dhulipala; A Yadavally; TN Nguyen,2024,… of the 2024 IEEE/ACM First …,"the LLM through the complexities of intricate tasks. In the realm of complex tasks involving  program semantics for code execution,  analysis to guide the LLM in navigating the intricate",https://dl.acm.org/doi/abs/10.1145/3650105.3652292,https://dl.acm.org/doi/pdf/10.1145/3650105.3652292,9,"/scholar?cites=3208401979154740833&as_sdt=5,33&sciodt=0,33&hl=en"
Towards formal verification of llm-generated code from natural language prompts,A Councilman; DJ Fu; A Gupta; C Wang,2025,arXiv preprint arXiv …,"LLM code generation and program synthesis techniques. Finally, a generated program is  checked against the formal specification by the “Verifier”. We discuss the role of the verifier in",https://arxiv.org/abs/2507.13290,https://arxiv.org/pdf/2507.13290?,5,"/scholar?cites=1615960101283743219&as_sdt=5,33&sciodt=0,33&hl=en"
REFINESTAT: Efficient Exploration for Probabilistic Program Synthesis,M Kanda; S Ugare; S Misailovic,2025,arXiv preprint arXiv:2509.01082,the SOTA in LLM-based probabilistic program synthesis.  uses LLM for probabilistic program  synthesis. The key idea is to use two interacting LLMs: a generator LLM and a critic LLM that,https://arxiv.org/abs/2509.01082,https://arxiv.org/pdf/2509.01082,0,
Codegen2: Lessons for training llms on programming and natural languages,E Nijkamp; H Hayashi; C Xiong; S Savarese,2023,arXiv preprint arXiv …,resentation learning for program synthesis and understanding  the training of LLMs for  program synthesis more efficient by  tested reference implementation for LLM training of the final,https://arxiv.org/abs/2305.02309,https://arxiv.org/pdf/2305.02309,305,"/scholar?cites=16320350431769524836&as_sdt=5,33&sciodt=0,33&hl=en"
Verigen: A large language model for verilog code generation,S Thakur; B Ahmad; H Pearce; B Tan,2024,ACM Transactions on …,"We describe our method for training (or fine-tuning) LLM models. We begin by describing  our curated Verilog datasets, followed by the LLM architectures and fine-tuning method.",https://dl.acm.org/doi/abs/10.1145/3643681,https://dl.acm.org/doi/full/10.1145/3643681,537,"/scholar?cites=681654270143481467&as_sdt=5,33&sciodt=0,33&hl=en"
Cweval: Outcome-driven evaluation on functionality and security of llm code generation,J Peng; L Cui; K Huang; J Yang,2025,2025 IEEE/ACM …,", which poses considerable security risks of using LLM-generated code and underscores the   provides a rigorous empirical security evaluation on LLM-generated code, overcoming the",https://ieeexplore.ieee.org/abstract/document/11028476/,https://arxiv.org/pdf/2501.08200,46,"/scholar?cites=8409493462845509310&as_sdt=5,33&sciodt=0,33&hl=en"
Once Upon an Input: Reasoning via Per-Instance Program Synthesis,A Stein; N Velingker; M Naik; E Wong,2025,arXiv preprint arXiv:2510.22849,"LLM to solve a problem through token-based reasoning (like CoT) than through program  synthesis.  a variety of datasets, we design an LLMbased classifier to determine if an instance is",https://arxiv.org/abs/2510.22849,https://arxiv.org/pdf/2510.22849,1,"/scholar?cites=1217225174734574371&as_sdt=5,33&sciodt=0,33&hl=en"
FV-PAL: Scalable Formal Verification through Partitioning and LLM-Guided Property Generation,S Paria; A Dasgupta; DR Ankireddy,2025,2025 IEEE 43rd …,"At its core, it relies on structural partitioning of a design followed by LLM-guided property  generation. Our evaluation of FV-PAL on a suite of open source designs shows promising bug",https://ieeexplore.ieee.org/abstract/document/11311051/,,1,"/scholar?cites=13381684567662215794&as_sdt=5,33&sciodt=0,33&hl=en"
Autosafecoder: A multi-agent framework for securing llm code generation through static analysis and fuzz testing,A Nunez; NT Islam; SK Jha; P Najafirad,2024,arXiv preprint arXiv:2409.10737,Traditional program synthesis with LLMs has primarily  -agent framework that leverages  LLM-driven agents for code  process during code generation by LLM that improves security.,https://arxiv.org/abs/2409.10737,https://arxiv.org/pdf/2409.10737,41,"/scholar?cites=3870440309047680136&as_sdt=5,33&sciodt=0,33&hl=en"
Code Execution as Grounded Supervision for LLM Reasoning,D Jung; W Zhou; M Chen,2025,… of the 2025 Conference on Empirical …,"on costly human annotations or error-prone LLM-generated CoT, our approach extracts  verifiable, step-by-step reasoning traces from code execution and transforms them into a natural",https://aclanthology.org/2025.emnlp-main.1260/,https://aclanthology.org/2025.emnlp-main.1260.pdf,3,"/scholar?cites=17674122244614595470&as_sdt=5,33&sciodt=0,33&hl=en"
Exploring advanced large language models with llmsuite,G Roffo,2024,arXiv preprint arXiv:2407.12036,"PAL pairs an LLM with an external code interpreter, typically a Python interpreter, to perform  calculations. The PAL  3, the PAL pipeline integrates user questions through PAL prompt",https://arxiv.org/abs/2407.12036,https://arxiv.org/pdf/2407.12036?,17,"/scholar?cites=5625531698637887755&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-aided compilation for tensor accelerators,C Hong; S Bhatia; A Haan; SK Dong,2024,2024 IEEE LLM …,"To guide the LLM in generating the desired target code, we provide a structured prompt that   Xiong, “Codegen: An open large language model for code with multi-turn program synthesis,",https://ieeexplore.ieee.org/abstract/document/10691748/,https://arxiv.org/pdf/2408.03408,15,"/scholar?cites=82254064806856689&as_sdt=5,33&sciodt=0,33&hl=en"
Developing a LLMs-Driven System Based on Human-AI Progressive Code Generation Framework to Assist Mathematics Learning,CYE SIT; Y Yin; WK Yeung; SC Kong,2024,International Conference on …,"code execution error. With this in mind, a framework that allows code generated from any large  language model  H) iterations, we will consider the LLM to have failed this test case in the",https://library.apsce.net/index.php/ICCE/article/view/4815,https://library.apsce.net/index.php/ICCE/article/download/4815/4750,2,"/scholar?cites=18223703449932641241&as_sdt=5,33&sciodt=0,33&hl=en"
Selfpico: Self-guided partial code execution with llms,Z Xue; Z Gao; S Wang; X Hu; X Xia; S Li,2024,Proceedings of the 33rd ACM …,"), to dynamically guide partial code execution by incorporating the open-source LLM (ie, Code   SelfPiCo continuously learns from code execution results and refines its predictions step",https://dl.acm.org/doi/abs/10.1145/3650212.3680368,https://dl.acm.org/doi/pdf/10.1145/3650212.3680368,17,"/scholar?cites=251258335201644394&as_sdt=5,33&sciodt=0,33&hl=en"
